STN,YYYYMMDD,TG,TN,TX,Q,RH,UG,EV24
391,20211108,70,35,107,292,0,92,4
391,20211109,54,6,114,653,0,89,8
391,20211110,29,-7,87,447,0,93,5
391,20211111,44,-18,83,337,0,93,4
391,20211112,57,20,87,341,0,88,4
391,20211113,98,79,119,139,66,98,2
391,20211114,88,72,98,293,0,90,4
391,20211115,66,58,80,73,0,87,1
391,20211116,53,46,58,70,-1,93,1
391,20211117,64,46,104,120,1,95,2
391,20211118,80,40,109,464,0,88,6
391,20211119,107,87,124,138,-1,93,2
391,20211120,93,71,106,82,-1,88,1
391,20211121,64,4,100,241,13,92,3
391,20211122,26,-24,73,595,0,89,7
391,20211123,41,-23,65,133,2,98,2
391,20211124,59,40,72,132,0,96,2
391,20211125,25,-22,50,137,4,96,2
391,20211126,38,20,49,171,41,92,2
391,20211127,33,8,54,427,10,87,5
391,20211128,19,-20,51,240,2,93,3
391,20211129,29,-19,60,247,-1,90,3
391,20211130,76,23,98,60,153,95,1
391,20211201,73,27,95,112,41,91,2
391,20211202,19,-17,45,291,7,92,3
391,20211203,29,-13,49,164,3,90,2
391,20211204,44,30,55,108,45,94,1
391,20211205,40,31,49,121,5,92,1
391,20211206,21,-9,39,111,59,94,1
391,20211207,36,2,56,349,41,86,4
391,20211208,49,18,70,210,2,83,3
391,20211209,31,4,50,116,1,90,1
391,20211210,30,-20,48,200,0,84,2
391,20211211,25,-25,55,108,8,97,1
391,20211212,76,37,100,63,31,96,1
391,20211213,86,76,95,69,-1,90,1
391,20211214,82,71,92,127,0,92,2
391,20211215,90,83,100,73,1,94,1
391,20211216,73,45,87,133,0,99,2
391,20211217,75,68,83,78,0,95,1
391,20211218,67,55,77,92,0,96,1
391,20211219,62,53,67,89,4,96,1
391,20211220,33,-23,65,351,0,89,4
391,20211221,-24,-51,24,426,0,92,4
391,20211222,-18,-70,9,366,0,85,4
391,20211223,26,-18,75,185,15,86,2
391,20211224,79,50,94,72,29,94,1
391,20211225,3,-22,50,255,20,79,3
391,20211226,5,-30,36,131,-1,79,1
391,20211227,61,35,80,182,9,93,2
391,20211228,83,61,108,94,46,94,1
391,20211229,97,83,130,126,58,94,2
391,20211230,138,113,153,155,38,89,2
391,20211231,133,119,145,195,0,81,3
391,20220101,123,101,144,254,0,84,4
391,20220102,119,101,139,177,38,81,3
391,20220103,98,84,116,173,15,82,3
391,20220104,63,31,84,64,36,93,1
391,20220105,37,13,57,123,22,88,1
391,20220106,27,-4,60,344,0,88,4
391,20220107,36,13,60,162,31,87,2
391,20220108,25,-5,51,160,60,92,2
391,20220109,39,-10,67,178,111,91,2
391,20220110,-3,-21,15,202,0,99,2
391,20220111,-3,-21,19,330,0,98,3
391,20220112,23,6,34,102,1,95,1
391,20220113,18,11,25,121,0,98,1
391,20220114,22,6,35,92,0,99,1
391,20220115,20,7,29,96,0,99,1
391,20220116,38,10,56,139,1,94,2
391,20220117,62,40,81,145,0,92,2
391,20220118,48,-1,84,260,0,95,3
391,20220119,32,-17,57,65,5,93,1
391,20220120,27,0,54,278,14,86,3
391,20220121,30,-18,61,320,0,91,4
391,20220122,53,43,62,84,3,94,1
391,20220123,52,43,62,156,0,90,2
391,20220124,37,-4,60,379,0,83,5
391,20220125,35,28,41,102,0,80,1
391,20220126,28,21,36,76,0,84,1
391,20220127,58,34,84,70,11,86,1
391,20220128,48,3,85,530,0,84,7
391,20220129,85,56,117,110,2,83,2
391,20220130,52,29,83,488,0,72,6
391,20220131,50,26,62,104,96,85,1
391,20220201,63,25,95,95,22,86,1
391,20220202,80,54,103,418,0,81,6
391,20220203,76,64,88,167,2,85,2
391,20220204,62,28,92,218,15,85,3
391,20220205,55,21,82,702,4,76,9
391,20220206,64,32,85,86,255,88,1
391,20220207,55,23,81,526,8,74,7
391,20220208,91,59,114,245,1,83,3
391,20220209,91,79,109,253,2,82,4
391,20220210,60,32,82,214,27,88,3
391,20220211,34,-22,78,714,3,75,9
391,20220212,17,-25,70,867,0,73,10
391,20220213,58,-5,108,745,0,65,10
391,20220214,89,56,116,516,2,72,7
391,20220215,74,55,97,590,50,79,8
391,20220216,110,79,135,135,79,89,2
391,20220217,92,51,128,751,36,64,11
391,20220218,89,66,125,221,39,71,3
391,20220219,63,32,91,765,105,67,10
391,20220220,81,42,113,125,151,86,2
391,20220221,59,38,78,310,53,77,4
391,20220222,64,26,100,324,23,87,4
391,20220223,72,16,120,1077,0,73,15
391,20220224,65,11,120,679,43,75,9
391,20220225,35,-5,81,568,17,84,7
391,20220226,15,-17,70,601,0,90,7
391,20220227,46,-22,92,1238,0,62,15
391,20220228,54,12,105,1268,0,56,16
391,20220301,47,-12,88,638,0,62,8
391,20220302,49,-9,119,1194,0,57,15
391,20220303,47,-40,125,1304,0,56,16
391,20220304,43,-7,112,1342,0,60,17
391,20220305,28,-32,96,1297,0,67,15
391,20220306,11,-40,72,1113,0,68,12
391,20220307,24,-54,85,1385,0,60,16
391,20220308,53,10,104,1441,0,46,18
391,20220309,64,11,136,1427,0,48,19
391,20220310,93,25,156,1429,0,40,21
391,20220311,98,61,142,1391,0,40,20
391,20220312,110,72,152,922,0,51,14
391,20220313,119,78,168,1266,0,49,19
391,20220314,93,35,135,756,2,77,11
391,20220315,67,6,123,598,0,81,8
391,20220316,91,3,134,1114,0,70,16
391,20220317,76,4,113,622,11,77,9
391,20220318,73,-27,150,1653,0,68,22
391,20220319,85,36,139,1686,0,57,24
391,20220320,61,19,105,678,0,62,9
391,20220321,100,12,181,1540,0,71,23
391,20220322,113,30,199,1595,0,53,24
391,20220323,88,-6,197,1634,0,59,23
391,20220324,88,-7,185,1654,0,60,23
391,20220325,101,18,179,1608,0,61,24
391,20220326,111,24,188,1738,0,64,26
391,20220327,98,40,169,1442,0,77,21
391,20220328,94,16,176,1677,0,75,24
391,20220329,82,51,138,831,0,77,12
391,20220330,73,24,123,1661,0,68,23
391,20220331,25,3,55,220,151,91,3
391,20220401,11,3,26,297,21,86,3
391,20220402,29,-7,71,981,-1,60,12
391,20220403,24,-50,81,1196,0,72,14
391,20220404,52,7,89,370,91,85,5
391,20220405,104,89,128,503,64,90,7
391,20220406,98,88,116,362,21,78,5
391,20220407,97,65,132,1008,96,71,15
391,20220408,64,32,95,922,10,72,12
391,20220409,53,12,107,1418,3,73,18
391,20220410,54,-8,121,1845,0,69,24
391,20220411,103,11,158,2042,0,50,30
391,20220412,149,89,220,1781,0,54,29
391,20220413,145,95,197,1562,22,76,26
391,20220414,138,65,203,1506,0,75,24
391,20220415,80,36,110,759,0,83,11
391,20220416,106,44,164,2276,0,59,34
391,20220417,113,13,189,2400,0,47,36
391,20220418,122,41,199,2324,0,48,36
391,20220419,121,24,193,2306,0,53,36
391,20220420,123,60,183,2332,0,51,36
391,20220421,120,36,177,2044,0,58,31
391,20220422,123,78,172,1459,0,67,23
391,20220423,145,89,200,2086,0,57,34
391,20220424,130,78,192,2142,0,54,34
391,20220425,84,30,124,713,43,86,10
391,20220426,98,38,150,1558,-1,71,23
391,20220427,98,16,163,2439,0,64,36
391,20220428,108,37,171,2517,0,64,38
391,20220429,99,56,139,1214,0,71,18
391,20220430,93,27,154,1717,0,68,25
391,20220501,105,47,159,1353,0,66,20
391,20220502,125,31,194,2317,0,61,36
391,20220503,119,52,193,2199,0,64,34
391,20220504,123,59,187,2532,0,62,39
391,20220505,134,68,205,1839,0,66,29
391,20220506,138,48,221,2369,0,73,38
391,20220507,143,80,228,1506,41,80,24
391,20220508,131,78,189,2599,0,65,41
391,20220509,160,53,250,2524,0,63,43
391,20220510,189,113,260,1467,0,61,26
391,20220511,194,136,256,2534,16,57,46
391,20220512,149,87,203,1840,0,65,30
391,20220513,143,73,207,2015,0,65,33
391,20220514,157,81,238,2543,0,63,43
391,20220515,194,77,273,2753,0,50,50
391,20220516,182,123,265,1278,25,74,23
391,20220517,190,111,252,1460,0,70,26
391,20220518,227,147,302,2452,0,62,47
391,20220519,199,117,285,1488,96,72,27
391,20220520,157,92,241,1565,29,82,26
391,20220521,148,92,203,1651,0,72,27
391,20220522,168,77,234,2605,0,64,45
391,20220523,184,138,245,1482,12,70,26
391,20220524,137,89,180,1520,4,74,24
391,20220525,150,86,200,1931,0,65,32
391,20220526,172,139,207,1565,0,66,27
391,20220527,145,82,197,2260,24,67,37
391,20220528,131,77,191,2305,0,60,36
391,20220529,113,57,158,1644,6,73,25
391,20220530,112,55,167,1567,0,66,24
391,20220531,119,51,194,1801,13,75,28
391,20220601,119,65,191,1591,31,78,24
391,20220602,141,47,212,2502,0,64,40
391,20220603,186,97,253,2412,0,54,43
391,20220604,195,127,269,2454,0,56,44
391,20220605,175,148,216,614,388,82,11
391,20220606,159,128,210,1868,1,74,31
391,20220607,165,119,210,1904,4,77,32
391,20220608,156,132,203,987,110,89,17
391,20220609,151,112,212,1514,37,85,25
391,20220610,183,109,239,1509,0,74,27
391,20220611,187,123,249,2160,0,70,38
391,20220612,167,96,236,2684,0,67,46
391,20220613,153,73,212,2499,3,68,42
391,20220614,152,56,223,3047,0,64,51
391,20220615,194,102,260,2997,0,57,54
391,20220616,184,116,249,2976,0,60,53
391,20220617,222,112,301,2754,0,57,52
391,20220618,254,179,335,2543,0,56,50
391,20220619,164,137,209,1731,2,68,29
391,20220620,158,82,229,2425,0,65,41
391,20220621,157,63,228,2056,0,66,34
391,20220622,205,95,284,3009,0,54,55
391,20220623,226,141,318,2243,93,68,43
391,20220624,197,163,249,1298,71,85,24
391,20220625,204,158,253,2011,1,73,37
391,20220626,182,160,208,1347,1,76,24
391,20220627,168,126,224,1135,54,84,19
391,20220628,187,110,253,2727,0,62,49
391,20220629,212,126,286,2481,0,62,46
391,20220630,199,139,284,2385,108,76,43
391,20220701,164,120,219,2219,0,73,38
391,20220702,192,114,262,2733,0,63,49
391,20220703,185,108,248,2677,0,67,47
391,20220704,182,92,253,2590,0,66,46
391,20220705,168,96,238,1865,0,66,32
391,20220706,169,82,229,1935,0,64,33
391,20220707,173,144,204,1319,15,72,23
391,20220708,186,128,259,2269,0,67,40
391,20220709,180,117,252,2096,0,70,37
391,20220710,172,126,216,961,0,72,17
391,20220711,176,125,231,1040,0,82,18
391,20220712,213,100,295,2410,0,66,45
391,20220713,227,144,295,1591,1,63,30
391,20220714,186,127,257,2528,0,63,45
391,20220715,172,93,238,2162,0,63,37
391,20220716,182,100,242,2618,0,58,46
391,20220717,183,74,270,2692,0,57,48
391,20220718,235,103,348,2743,0,53,53
391,20220719,286,147,378,2703,0,38,56
391,20220720,250,180,313,2164,48,55,43
391,20220721,179,160,203,514,49,91,9
391,20220722,186,146,234,1729,3,73,31
391,20220723,194,118,271,2591,0,70,47
391,20220724,232,146,312,2645,0,64,51
391,20220725,224,170,274,1818,0,60,34
391,20220726,176,107,234,1232,0,74,21
391,20220727,162,84,230,1901,0,63,32
391,20220728,191,109,255,2175,0,52,39
391,20220729,184,137,258,1948,52,74,34
391,20220730,203,131,271,2329,0,68,43
391,20220731,206,172,261,1153,45,78,21
391,20220801,195,117,245,1787,2,77,32
391,20220802,213,110,296,2294,0,67,43
391,20220803,249,161,327,2473,0,62,49
391,20220804,246,171,317,1817,56,63,36
391,20220805,178,99,238,1493,101,74,26
391,20220806,154,80,227,1968,0,68,33
391,20220807,179,84,255,2483,0,61,44
391,20220808,194,118,256,2473,0,63,45
391,20220809,211,133,283,2538,0,60,47
391,20220810,231,143,314,2472,0,52,47
391,20220811,242,139,329,2446,0,43,48
391,20220812,244,147,329,2426,0,43,47
391,20220813,240,132,325,2444,0,47,47
391,20220814,252,157,331,2138,0,52,42
391,20220815,224,188,274,955,0,65,18
391,20220816,235,174,312,1915,1,62,37
391,20220817,203,165,234,676,8,83,12
391,20220818,204,152,265,1358,0,79,25
391,20220819,203,135,264,1907,16,79,35
391,20220820,197,125,261,1616,1,77,29
391,20220821,182,114,258,1886,0,71,33
391,20220822,206,135,276,1447,0,63,27
391,20220823,218,131,303,1991,0,65,37
391,20220824,243,144,335,1947,0,59,38
391,20220825,259,187,337,2134,0,48,43
391,20220826,208,178,232,559,0,75,10
391,20220827,192,163,229,689,0,61,12
391,20220828,177,118,241,1963,0,61,34
391,20220829,169,86,246,1951,0,63,34
391,20220830,205,151,267,1704,0,58,31
391,20220831,200,145,260,1691,0,55,31
391,20220901,200,129,270,2046,0,46,37
391,20220902,204,136,270,,0,44,
391,20220903,204,143,264,,0,54,
391,20220904,207,144,288,,0,67,
391,20220905,225,132,311,,0,55,
391,20220906,230,167,310,,57,61,
391,20220907,192,148,254,,20,80,
391,20220908,173,138,222,,179,82,
391,20220909,164,134,193,1065,45,85,18
391,20220910,161,140,188,420,69,94,7
391,20220911,154,110,220,1083,0,88,18
391,20220912,176,99,249,1643,0,79,29
391,20220913,199,158,261,1271,1,75,23
391,20220914,141,114,165,310,79,93,5
391,20220915,146,112,206,772,0,82,13
391,20220916,122,97,168,1142,24,84,18
391,20220917,122,90,166,1341,10,78,21
391,20220918,109,83,136,422,123,94,6
391,20220919,116,68,165,959,24,87,15
391,20220920,120,73,175,878,-1,83,14
391,20220921,106,49,178,1124,0,81,17
391,20220922,107,30,198,1478,0,77,22
391,20220923,130,75,184,812,1,78,13
391,20220924,137,122,172,630,15,87,10
391,20220925,123,84,185,1327,1,81,21
391,20220926,111,95,131,310,71,90,5
391,20220927,92,72,118,594,75,91,9
391,20220928,89,48,141,823,102,92,12
391,20220929,86,35,156,1172,0,85,17
391,20220930,109,35,168,1301,8,79,19
391,20221001,136,109,186,903,88,84,14
391,20221002,132,68,184,779,3,86,12
391,20221003,114,62,176,981,0,88,15
391,20221004,131,83,190,1232,0,81,19
391,20221005,164,132,212,827,7,74,14
391,20221006,125,74,179,1306,0,75,20
391,20221007,122,71,184,1223,0,76,19
391,20221008,113,45,174,988,7,81,15
391,20221009,103,21,167,1287,0,72,19
391,20221010,110,44,191,853,2,82,13
391,20221011,77,20,166,1118,0,83,15
391,20221012,85,11,159,915,0,84,13
391,20221013,129,95,162,293,17,88,5
391,20221014,133,112,151,246,17,97,4
391,20221015,141,117,189,472,3,91,8
391,20221016,149,123,192,913,7,84,15
391,20221017,163,140,191,270,10,92,5
391,20221018,127,49,188,824,1,90,13
391,20221019,100,35,153,994,0,83,15
391,20221020,129,93,149,374,37,86,6
391,20221021,147,118,189,454,66,90,7
391,20221022,134,103,181,494,0,90,8
391,20221023,156,117,185,404,1,82,7
391,20221024,157,129,189,509,10,76,9
391,20221025,133,88,166,503,0,85,8
391,20221026,154,109,202,761,0,81,13
391,20221027,165,123,206,661,0,81,11
391,20221028,168,128,230,607,0,83,10
391,20221029,165,123,219,577,0,83,10
391,20221030,148,98,209,680,0,85,11
391,20221031,140,81,184,417,0,83,7
391,20221101,150,131,173,774,0,67,13
391,20221102,125,104,149,674,0,69,11
391,20221103,118,100,147,259,36,81,4
391,20221104,92,51,131,409,-1,90,6
391,20221105,84,41,113,529,0,85,7
391,20221106,101,83,125,323,22,79,5
391,20221107,129,104,150,264,0,81,4
391,20221108,139,110,167,386,0,72,6
391,20221109,125,95,152,448,0,78,7
391,20221110,108,82,150,608,0,82,9
391,20221111,82,28,138,423,0,87,6
391,20221112,74,21,133,601,0,89,8
391,20221113,74,24,153,641,0,81,9
391,20221114,59,-4,86,240,0,87,3
391,20221115,116,83,133,452,30,83,7
391,20221116,109,94,126,519,90,85,8
391,20221117,106,81,121,202,72,82,3
391,20221118,86,44,114,405,30,89,6
391,20221119,16,-21,44,120,0,80,1
391,20221120,21,-35,76,189,42,92,2
391,20221121,60,30,84,314,15,88,4
391,20221122,71,44,88,198,7,86,3
391,20221123,86,67,111,412,42,83,6
391,20221124,87,68,112,469,-1,81,7
391,20221125,84,46,116,437,20,89,6
391,20221126,62,34,98,291,0,93,4
391,20221127,67,46,83,118,7,83,2
391,20221128,80,69,88,65,107,97,1
391,20221129,74,65,83,97,0,98,1
391,20221130,58,9,80,209,1,93,3
391,20221201,53,37,61,84,-1,89,1
391,20221202,27,14,37,80,0,83,1
391,20221203,14,4,20,77,0,83,1
391,20221204,15,5,24,49,0,85,1
391,20221205,25,17,40,77,67,95,1
391,20221206,50,40,63,239,-1,92,3
391,20221207,38,12,67,315,1,92,4
391,20221208,27,4,38,67,38,95,1
391,20221209,15,-25,31,175,0,88,2
391,20221210,-13,-36,-1,84,0,96,1
391,20221211,3,-4,8,112,0,86,1
391,20221212,-26,-65,15,440,0,89,4
391,20221213,-31,-73,-3,371,0,84,3
391,20221214,-40,-87,-3,346,0,80,3
391,20221215,-48,-87,-2,401,0,89,3
391,20221216,-21,-71,-4,86,0,95,1
391,20221217,-28,-58,-7,108,0,90,1
391,20221218,-17,-52,0,226,7,75,2
391,20221219,60,0,115,90,49,89,1
391,20221220,106,94,125,67,96,87,1
391,20221221,82,68,95,152,35,96,2
391,20221222,91,78,104,247,130,95,4
391,20221223,102,91,122,67,118,94,1
391,20221224,91,53,117,198,0,88,3
391,20221225,89,58,104,54,111,96,1
391,20221226,72,32,109,167,8,86,2
391,20221227,51,25,68,248,0,84,3
391,20221228,91,63,111,90,30,85,1
391,20221229,94,60,120,227,50,79,3
391,20221230,86,47,136,120,21,86,2
391,20221231,157,127,176,113,70,72,2
391,20230101,131,105,165,116,35,74,2
391,20230102,98,63,131,149,43,89,2
391,20230103,68,30,95,157,1,87,2
391,20230104,112,85,125,72,78,87,1
391,20230105,106,96,118,206,31,86,3
391,20230106,109,102,125,273,13,85,4
391,20230107,107,97,122,288,1,76,4
391,20230108,87,69,105,231,37,80,3
391,20230109,66,44,82,130,21,87,2
391,20230110,63,43,100,225,59,86,3
391,20230111,98,80,111,284,58,83,4
391,20230112,98,82,108,102,197,91,1
391,20230113,85,75,98,178,1,75,3
391,20230114,85,60,116,53,103,88,1
391,20230115,66,51,78,302,7,75,4
391,20230116,46,32,59,125,112,89,2
391,20230117,4,-40,40,477,11,89,5
391,20230118,2,-44,38,571,0,84,6
391,20230119,13,-9,37,259,39,93,3
391,20230120,8,-10,22,124,0,89,1
391,20230121,-7,-35,17,221,0,90,2
391,20230122,5,-21,16,114,0,88,1
391,20230123,28,12,36,131,0,83,2
391,20230124,21,7,32,162,0,78,2
391,20230125,-10,-22,7,97,0,85,1
391,20230126,17,-21,55,155,10,93,2
391,20230127,40,28,53,233,0,80,3
391,20230128,0,-42,30,295,0,78,3
391,20230129,5,-35,37,135,0,84,1
391,20230130,58,24,82,327,7,81,4
391,20230131,50,13,76,168,1,87,2
391,20230201,67,41,84,192,1,76,3
391,20230202,81,72,88,104,15,85,1
391,20230203,90,74,107,101,3,81,1
391,20230204,67,36,102,409,1,88,5
391,20230205,58,1,82,258,15,85,3
391,20230206,14,-21,64,346,0,95,4
391,20230207,-9,-48,48,818,0,84,8
391,20230208,11,-46,63,833,0,58,9
391,20230209,17,-33,50,648,0,68,7
391,20230210,41,-11,84,558,0,85,7
391,20230211,72,54,97,274,0,87,4
391,20230212,73,52,94,228,0,85,3
391,20230213,54,-4,122,897,0,87,11
391,20230214,50,4,113,917,0,85,12
391,20230215,54,4,129,838,0,80,11
391,20230216,77,32,107,353,4,85,5
391,20230217,115,98,134,237,3,83,4
391,20230218,102,93,112,175,27,92,3
391,20230219,84,45,101,232,26,92,3
391,20230220,75,46,88,187,0,88,3
391,20230221,74,60,84,237,-1,92,3
391,20230222,83,48,134,682,4,88,10
391,20230223,71,22,90,222,19,93,3
391,20230224,40,8,66,243,35,88,3
391,20230225,33,-19,69,779,3,71,9
391,20230226,13,-18,51,1123,0,65,12
391,20230227,7,-50,62,1007,0,72,11
391,20230228,5,-50,60,1208,0,65,13
391,20230301,13,-44,69,1256,0,63,14
391,20230302,30,-22,97,1256,0,68,15
391,20230303,31,-1,64,772,0,80,9
391,20230304,56,35,80,454,0,76,6
391,20230305,42,29,63,516,4,82,6
391,20230306,37,15,73,818,27,84,10
391,20230307,21,1,44,262,125,95,3
391,20230308,7,-1,18,296,98,95,3
391,20230309,38,7,96,301,103,96,4
391,20230310,62,5,121,396,128,92,5
391,20230311,21,-15,66,1282,0,70,15
391,20230312,72,20,122,399,7,79,5
391,20230313,134,94,174,830,13,75,13
391,20230314,69,20,118,709,32,75,10
391,20230315,44,9,83,1359,32,73,17
391,20230316,76,33,125,1012,-1,65,14
391,20230317,120,70,167,1093,0,59,17
391,20230318,123,94,165,1119,4,78,17
391,20230319,111,81,149,742,13,82,11
391,20230320,87,64,103,587,3,79,8
391,20230321,111,83,145,615,9,81,9
391,20230322,115,93,129,467,4,78,7
391,20230323,127,92,152,847,23,78,13
391,20230324,114,88,141,980,37,77,15
391,20230325,94,72,123,907,94,79,13
391,20230326,66,22,88,438,89,86,6
391,20230327,37,-3,83,1496,1,77,18
391,20230328,46,-18,100,1408,3,72,18
391,20230329,108,56,154,690,1,79,10
391,20230330,129,99,162,1142,45,76,18
391,20230331,108,94,142,718,65,87,11
391,20230401,93,69,109,376,169,96,5
391,20230402,43,-14,87,859,-1,80,11
391,20230403,39,-16,92,2132,0,63,26
391,20230404,38,-36,99,2058,0,64,25
391,20230405,41,-33,114,2048,0,66,25
391,20230406,60,-16,112,855,68,83,11
391,20230407,85,74,102,326,11,91,5
391,20230408,92,61,125,1107,0,85,16
391,20230409,104,45,155,1954,0,70,29
391,20230410,114,60,170,1118,23,72,17
391,20230411,108,75,149,1662,-1,64,25
391,20230412,80,58,127,798,135,86,11
391,20230413,91,47,143,1456,7,67,21
391,20230414,89,10,151,1940,0,65,28
391,20230415,88,48,125,1232,1,76,17
391,20230416,99,78,134,651,14,87,10
391,20230417,110,76,159,1585,0,71,24
391,20230418,96,51,139,1335,0,72,19
391,20230419,109,63,150,2383,0,50,36
391,20230420,81,48,125,1007,49,67,14
391,20230421,103,63,174,1639,84,85,24
391,20230422,122,52,200,1256,26,86,19
391,20230423,120,74,182,1393,21,82,21
391,20230424,83,52,110,755,63,83,11
391,20230425,65,2,114,1600,1,74,21
391,20230426,55,-15,108,1581,0,72,20
391,20230427,84,-3,135,2118,0,59,30
391,20230428,120,71,166,683,23,89,11
391,20230429,111,72,161,951,0,79,14
391,20230430,119,46,178,2286,0,70,35
391,20230501,128,65,200,1643,102,75,26
391,20230502,100,43,140,1751,1,69,26
391,20230503,100,19,163,2631,0,63,39
391,20230504,159,61,229,2380,0,53,40
391,20230505,145,96,196,1362,32,83,22
